date,feesUSD,priceUSD,totalValueLockedUSD,volumeUSD
2023-04-08,1031.568504238037,5.9274382875228016,35069656.33044176,314402.1295483031
2023-04-09,1310.9597294639152,5.926364291075372,34956385.46984126,392416.40848554746
2023-04-10,2376.3542687929407,6.04182260075805,35679310.41132669,691347.5704619462
2023-04-11,7098.487458084291,5.959543610129571,35294653.375382386,2298836.140224731
2023-04-12,4284.197001963256,5.935774336384622,35192717.73459036,1273604.696337177
2023-04-13,5325.824231739197,6.207540123489987,36549238.50257298,1593650.7440585592
2023-04-14,11775.52633652607,6.313089067269862,37612420.91562021,3596994.3098684433
2023-04-15,4355.491651079233,6.271241370478313,37348142.32530667,1422500.9089020628
2023-04-16,10410.188305655573,6.324588015162759,37353422.16658863,3469072.894391476
2023-04-17,5637.367549952117,6.133450862174664,36385324.880779825,1628788.0147047313
2023-04-18,5922.731368386245,6.338877938345173,37037242.599029474,1882683.085231042
2023-04-19,13127.76757641678,5.8154184122220896,34013971.27610885,3892359.51306878
2023-04-20,6206.718541787059,5.78624625957894,34158560.84201054,1957552.9565727848
2023-04-21,5876.738193408261,5.444298304478178,32562575.643554095,1958979.8680983055
2023-04-22,2051.8952925377275,5.501149402953412,32689519.868554797,709669.0539354978
2023-04-23,1723.2133813122557,5.411818726321791,32384821.22409894,574230.3923860717
2023-04-24,1686.982393636171,5.368339659885896,32068901.023182537,562142.9179820844
2023-04-25,4274.04491803388,5.446388938508111,32527307.428970676,1460293.2251405404
2023-04-26,8654.000516876798,5.339595952332267,32226219.269345984,2884601.985802419
2023-04-27,3372.6429911402493,5.546476275657228,33093744.857021816,1123969.0355302114
2023-04-28,1007.3776964050631,5.513235738126232,32903078.016986437,335792.5654683544
2023-04-29,1173.170897003488,5.597854787478304,33182346.88290426,391072.4592255624
2023-04-30,1730.8225658445403,5.447726813432516,32561440.05261833,577049.9165939311
2023-05-01,2449.1878290047566,5.317506237144949,31766864.755361784,816400.456669362
2023-05-02,1309.8037808595252,5.346661389957068,32265283.81707723,436609.11025273503
2023-05-03,5519.4554168000195,5.375992236713766,32629914.187587544,1839559.3852652176
2023-05-04,2188.6016839798217,5.244282614179768,32037185.03090226,729565.3190242851
2023-05-05,4876.686434535699,5.554020325627058,33873828.26142496,1625599.0381289811
2023-05-06,2840.446840326249,5.312212480253246,32395813.131761145,946866.7093962269
2023-05-07,3794.2722719906233,5.262940590176428,32013210.47383724,1264545.5723544518
2023-05-08,5927.641987125893,4.950455115981232,30893177.957467336,1972445.6226202091
2023-05-09,1245.9031576626564,4.9522961053255425,29015041.494928736,412468.2621446177
2023-05-10,4576.702507144707,5.1536916400562145,29455711.003094245,1525185.974594273
2023-05-11,2565.506651417156,5.048336127064062,28885932.840071984,853491.6099082042
2023-05-12,2666.2677653378546,5.180537784485318,29332811.599811703,887895.3037589104
2023-05-13,3108.65250751218,5.10997989579138,29144221.02151278,1035951.3168340592
2023-05-14,868.5792980293136,5.136910271166392,29153804.428539533,289526.43267643783
2023-05-15,5301.386342431886,5.128671654526089,29345850.176202796,2359609.8686452764
2023-05-16,2933.528088984892,5.1299113428839425,29381768.628675215,977842.6963282973
2023-05-17,3664.898268382611,5.340318839243273,29807549.601118736,1220276.7824344728
2023-05-18,4851.546559539578,5.297537867563003,29522806.866967168,1616248.2063191875
2023-05-19,868.9572506296571,5.327558356482759,29671937.797695044,289682.6487418249
2023-05-20,855.5760826902781,5.284337440066077,29660869.47604672,285244.51819860114
2023-05-21,1582.4788633137848,5.118342303624437,29210078.284178138,527071.5519124976
2023-05-22,2420.7913373939714,5.091481588641784,29350249.949489877,805858.6584313554
2023-05-23,3585.613131579448,5.063171820694133,29578420.323730543,1195047.6010533862
2023-05-24,2578.427596252157,4.9594424560677774,28915797.398885503,858048.7587533328
2023-05-25,1952.6845539788803,4.9644298537438205,28957791.221358605,650599.6581934728
2023-05-26,1277.7838330107775,5.005482076020448,27052560.291826844,425861.30860494205
2023-05-27,3833.1667148228894,5.042515921058855,27100270.218628045,1306875.61233163
2023-05-28,2653.4326562592382,5.160349338650116,28034685.694478497,883983.2970665903
2023-05-29,2485.9652806343333,5.131628714975594,27863368.212039053,828053.7699180347
2023-05-30,1056.1759627488836,5.154564365620174,27980910.90334347,352064.0990668516
2023-05-31,2496.460217720871,5.023642282428057,27421612.968565185,831189.6305112243
2023-06-01,1484.108752739261,4.959403511158029,27195550.35882792,494762.1381398598
2023-06-02,1790.6810176564263,5.072505906081976,27823832.546383873,596669.9518695337
2023-06-03,926.0442179325136,5.058996485079397,27643892.84337554,308525.7154704224
2023-06-04,1905.7753364503124,5.014298983618265,27588656.52791355,635294.1165859085
2023-06-05,4053.3435101196183,4.737379177949331,26309097.902175147,1381493.4833406415
2023-06-06,1629.6910531013252,4.789594574154221,26975773.20633319,542999.1361824047
2023-06-07,3826.210848847436,4.520468800310796,25352789.22664764,1273529.6135031804
2023-06-08,1644.734301600874,4.630997843650768,25881470.108719014,606899.2519794535
2023-06-09,997.2490556825588,4.591317434946921,25695846.78915568,332421.89078158874
2023-06-10,5247.507023626071,4.091213172480261,22925834.816516403,1740716.196491792
2023-06-11,3470.151442485957,4.038934477843154,22677700.171976134,1320811.59383941
2023-06-12,3785.8434948546774,4.288024820685334,23862397.56515511,1420622.9550131173
2023-06-13,6465.786016201328,4.274637268950733,23837516.271493018,2352159.861829325
2023-06-14,5417.367389683187,4.409636372199354,23730653.172192637,1803880.4376847656
2023-06-15,13711.547363894277,4.440098924430486,23992453.786838535,4571303.818590962
2023-06-16,4054.32433244247,4.556091884532548,24727287.521168172,1350153.1740633892
2023-06-17,2283.9949703159846,4.531669345626272,24735445.926928617,761362.1495733237
2023-06-18,2232.5821355434405,4.4655635503563085,24462257.136661634,743764.8557622974
2023-06-19,1375.804543254985,4.481657012011386,24609628.928364825,457720.14472410054
2023-06-20,3083.881479521257,4.556223320787074,25269282.4699353,1027275.1292231294
2023-06-21,4442.157909746653,4.794944431817616,26626124.39736239,1480799.225384018
2023-06-22,2666.940666452597,4.7383561110182475,26323958.991873447,888031.8126536878
2023-06-23,1722.0139244311936,4.842697669107324,26530968.802527834,574050.8385174175
2023-06-24,2385.4844140207415,4.713700907635835,26046651.862389322,797600.6462235275
2023-06-25,29167.635380866202,5.439954461498505,27924652.520856626,9717348.321822757
2023-06-26,10934.185436740783,5.2530566381003005,27157382.843207456,3644353.9449936496
2023-06-27,2674.69349853891,5.2862959634507956,27535986.207251687,891299.2182224634
2023-06-28,7241.46431786716,4.83694929858751,26127477.649673503,2408052.477730214
2023-06-29,3368.757614836421,4.9122899094421975,26433470.369714547,1122116.6780283288
2023-06-30,11829.142762257612,5.281930387787974,27894606.47630124,3939976.387930619
2023-07-01,9221.897128373312,5.566961646420477,28431924.147499785,3072305.6572955474
2023-07-02,6583.359347624315,5.57420451085493,22193597.647154,2193140.432836846
2023-07-03,9588.889618513407,5.513290522989681,22340908.429571673,3195769.8987464486
2023-07-04,11721.973792817935,5.514822106617846,22253844.232011534,3906256.8985722815
2023-07-05,9957.765255533748,5.415571179541473,24096345.277718686,3317610.528002056
2023-07-06,8466.858930918674,5.3003170204162275,23622677.91048021,2819880.861631316
2023-07-07,10001.18082854512,5.472316132977459,23886105.259240415,3332851.3088112082
2023-07-08,5961.768196413038,5.2258526925311894,23738789.300023127,2314566.1742350473
2023-07-09,2701.484064711288,5.231033893197528,23768749.716384713,900360.8020612441
2023-07-10,2968.310678166469,5.232679711132969,23901015.74506071,988753.648268896
2023-07-11,3764.136543144056,5.24029218032824,23897142.1972459,1254483.5133336473
2023-07-12,3439.7926329811344,5.2631000920668845,23918074.148985628,1146489.7846707113
2023-07-13,13629.008613457165,5.848017008833275,25144326.59934836,4539166.40429356
2023-07-14,20131.168278121055,5.843289086746984,24511231.12676259,6708561.885858055
2023-07-15,6746.160649115775,5.805305016280497,24573644.008967213,2248668.8640997848
2023-07-16,7119.910220409292,5.721389310203044,24479412.57635201,2373215.8650894784
2023-07-17,34116.7056614215,5.921558386082924,24406341.573655084,11367133.453505049
2023-07-18,22910.39967701713,5.885821083597018,24386628.380771767,7632362.101334003
2023-07-19,9667.221040817925,5.889635900295252,24256618.860037025,3220905.8068769495
2023-07-20,13312.607885101155,5.999090198371165,24165596.339558363,4436476.155398147
2023-07-21,16947.154989953546,6.215213070170527,26191048.32790774,5646613.860241213
2023-07-22,7679.963572368446,5.969800774233788,25997636.15615826,2558626.574824777
2023-07-23,8983.011150134074,6.140716067984554,26172248.5311184,2994122.816239601
2023-07-24,9950.848745851761,5.775935825665605,26060915.426966313,3315496.9934798204
2023-07-25,3667.367050060316,5.7765916369977415,26208573.728111256,1221983.8334902655
2023-07-26,6388.056946867533,5.840427906523781,26345327.168394793,2128877.708723989
2023-07-27,5020.129928197869,5.840447594307256,26463484.250397604,1672639.12995338
2023-07-28,6587.312443261742,5.984579362231794,27084662.213116508,2196014.9853152097
2023-07-29,7348.590982459495,6.323949060507803,27010360.912004665,2446483.395736164
2023-07-30,15526.32675019834,6.40283810298734,23906740.43963927,5133494.41262391
2023-07-31,19857.869488105673,6.527469871566995,26489420.415748954,6625298.241484068
2023-08-01,16563.256847397774,6.669928089812369,26477012.376152817,5519937.984645258
2023-08-02,13995.318496431582,6.158799614428287,28964039.607268695,4662509.457065333
2023-08-03,11211.059578837296,6.111019908160495,29105648.958916433,3735635.2510251473
2023-08-04,5870.404854240153,6.042002461116275,29014949.718240272,1956863.691785352
2023-08-05,4182.404829489267,6.053852906335791,29114596.386352398,1393704.6920370227
2023-08-06,6043.711410545457,5.960141476293203,29330545.410030067,2014734.6718583065
2023-08-07,6423.5094503589335,5.8382787261891425,29453090.180845495,2140289.441753371
2023-08-08,7763.585964425951,6.082338652251146,28197733.55002169,2587424.018387163
2023-08-09,6959.84906377938,6.24722068805292,27722294.530654225,2318223.7980103036
2023-08-10,8039.274422501409,6.199448101299182,27881044.038853806,2679463.644316002
2023-08-11,5757.940717670218,6.164334937551498,27589544.06599359,1919189.7591113956
2023-08-12,3503.609937639495,6.195036288401757,27591212.571695402,1167878.750906513
2023-08-13,4151.034961623125,6.104525216505602,27697738.23146243,1383559.1116519987
2023-08-14,11969.6677471171,6.277523351952249,27436733.75070508,3989725.949477301
2023-08-15,9796.11268448714,5.93505627955119,27891726.751265008,3263420.3078724425
2023-08-16,22456.888918284087,5.436756046015498,28517755.791677803,7481369.041950665
2023-08-17,17939.79971766647,5.002685856957118,27117833.19486804,5972767.350783138
2023-08-18,6041.954668054067,4.9268300612074585,26594519.856560532,2013605.3445369157
2023-08-19,3064.7507367596213,4.895938734418138,26816417.951197207,1021526.0727903078
2023-08-20,3722.7985572868392,4.913013233240544,27143545.81975181,1240608.946242898
2023-08-21,3283.424398887691,4.793990517433403,27245209.92173827,1093751.858514766
2023-08-22,6836.159743555599,4.666036489290293,26718060.8173629,2277584.373582851
2023-08-23,8137.494918547309,4.756305175643938,27689537.737520233,2712432.421981254
2023-08-24,14237.717567145504,4.62777410373399,27455434.884665277,4745913.464726715
2023-08-25,4039.9604911686024,4.533857117198173,27921729.013150673,1369530.880328934
2023-08-26,4716.362224591194,4.6150862763061555,30506210.81580449,1572144.7066067844
2023-08-27,4563.42568122915,4.683755934660288,28466165.988883335,1520993.7054706975
2023-08-28,8396.767854982703,4.678992963181077,28279016.416243646,2798973.6469193967
2023-08-29,7334.541131567758,4.80907654845164,30242400.84839547,2443719.698711091
2023-08-30,4865.678624687714,4.646803323104464,30349031.713627297,1621166.5441999047
2023-08-31,7821.257950660703,4.356015834699363,23506292.264112324,2605438.514836297
2023-09-01,6648.08830209246,4.26480153510327,23703349.059594113,2214324.7619503215
2023-09-02,6432.802746055164,4.375442216723076,23258186.973981205,2143420.511920716
2023-09-03,7333.580245424925,4.408510969053954,23207149.133926157,2443477.2456239657
2023-09-04,5593.802350846861,4.422046428741584,22890059.961660407,1864327.6459242655
2023-09-05,7584.739952257861,4.362121634131447,23330153.84286828,2527809.73844462
2023-09-06,5220.651745351593,4.441029926951859,22874338.95879625,1739868.8995758889
2023-09-07,2834.7948745699014,4.485822141493404,23071308.855873704,944931.6248566336
2023-09-08,4889.240103107217,4.369803297137155,23414758.11140368,1629684.617041739
2023-09-09,2142.871789715691,4.3311451906836345,23782389.396438655,714219.5021522143
2023-09-10,10684.876822658049,4.228028997057374,25290974.95904824,3560273.7697483823
2023-09-11,8669.491507418752,4.0966876208626815,24480196.40293035,2888480.1262734914
2023-09-12,7175.689135768184,4.212139080573248,25251694.79627264,2390506.855903818
2023-09-13,6578.824749356837,4.2630317707341,26098662.020783626,2192871.6202456844
2023-09-14,7910.856257959181,4.283894477873026,27247676.97450354,2636697.161691895
2023-09-15,8124.127837425418,4.35177648433147,27061780.93825836,2708042.612475139
2023-09-16,8724.563168664938,4.343230788026696,27099548.856337104,2907932.3314890144
2023-09-17,12842.877591046516,4.265645921357136,27420096.621012423,4280973.967494846
2023-09-18,9204.791321350313,4.374689482599523,26958634.885867704,3067733.1596758533
2023-09-19,9488.7187000174,4.404357651079342,26625962.44143278,3162251.863647008
2023-09-20,9013.616339340357,4.372300712817989,25708718.14803748,3002656.2722954713
2023-09-21,5843.3876138890455,4.2442025929276515,25815861.53205395,1946587.6056880665
2023-09-22,4201.579241005714,4.251375855951188,26544347.12180892,1400545.608676724
2023-09-23,4541.761178091428,4.264192672092033,26133242.551361047,1513821.6102839466
2023-09-24,4976.850016422782,4.222653414940226,25952398.09628758,1658912.14604948
2023-09-25,3516.9952823365356,4.261231349032831,25797026.997452408,1174139.8979024848
2023-09-26,6105.268202787559,4.242141197384485,26525694.09208654,2035006.4085753025
2023-09-27,15982.815565120836,4.232418281559656,27216104.0098994,5326527.14173028
2023-09-28,7078.06212763373,4.407844754005109,27306094.018561147,2362571.961160976
2023-09-29,6271.106311697904,4.383063401132925,29716524.081916034,2090120.8504046097
2023-09-30,3691.7971968543184,4.458578524037134,29701558.48807684,1230560.2815299663
2023-10-01,8387.993337065907,4.657782659686188,30475995.90993956,2794218.838750366
2023-10-02,8988.916880075283,4.467104726562005,29371047.756723728,2995668.374725166
2023-10-03,5675.814521603391,4.355366016926953,29678552.739672214,1890896.8368480692
2023-10-04,4987.256854495235,4.317868922389656,29632645.773549434,1661422.4452227799
2023-10-05,3923.012254095193,4.304582108779329,28788028.299932744,1307670.7513650642
2023-10-06,2845.358709345822,4.397635262476337,29301526.72986545,948139.2139141754
2023-10-07,2915.180857444654,4.366168383067269,29076545.033108126,971614.7774576464
2023-10-08,1719.27644709508,4.348765043856283,28939500.522855043,573094.3352968609
2023-10-09,6367.736328071142,4.130637116179277,28359507.370740704,2121729.803518799
2023-10-10,2051.5693319050574,4.10881770811191,28200585.961513456,683513.6942437999
2023-10-11,2418.9553435413345,4.109689224905343,28097306.56637544,806084.0729617466
2023-10-12,4765.567459548499,3.9831478195415215,28472494.986533225,1588019.0576141728
2023-10-13,1843.7552603761849,4.033238918274178,25704239.38466544,614337.2639992104
2023-10-14,2742.7011834332834,4.092663666165023,25391384.148079947,914036.9486958885
2023-10-15,2648.3804287716353,4.111759987184088,25257110.0406507,882444.6384320476
2023-10-16,7489.521974295765,4.137241835398256,26271069.68327853,2496025.6607479425
2023-10-17,9093.86259743332,3.882839732298224,26040844.248352695,3028996.8747264566
2023-10-18,7148.676067775194,3.9234984964932687,25841547.507130112,2382597.0214287965
2023-10-19,2311.020821748212,3.9295532044836103,25982097.43516646,770351.5993607342
2023-10-20,4733.776789290687,3.994396242162831,26434813.93058824,1577294.0121954605
2023-10-21,3966.269512835776,4.146285010897202,26644392.47162638,1321336.1239630512
2023-10-22,8301.680614738445,4.199633149171994,27274757.02594003,2766205.3286271854
2023-10-23,13754.627705068526,4.374635610720414,28905183.77923483,4583747.804664561
2023-10-24,10744.440412750251,4.214310161961653,27473877.51634079,3557038.0824247785
2023-10-25,9005.311711495733,4.159883565527167,20387234.052719835,3001111.4054320734
2023-10-26,12045.692113170022,4.114179220855231,20582283.485063866,4013666.295602899
2023-10-27,5565.9377167999455,4.015111148725844,20492634.64364014,1855149.4595134885
2023-10-28,1935.035436632406,4.080804628019489,21391375.2895421,645021.0067316978
2023-10-29,8912.15766648894,4.165429384405532,21624637.755450495,2970079.379964166
2023-10-30,4993.157045958678,4.169850366011232,21797074.519896172,1664420.8114916235
2023-10-31,9648.394133495043,4.132715025714236,21991760.501186986,3216131.3778316807
2023-11-01,47117.18524059496,4.7775031852866405,20788658.045702066,15697914.476175262
2023-11-02,45344.58058674799,4.690936129772073,20491869.79668669,15113525.97551992
2023-11-03,24352.745604666175,4.654995859579484,21051393.16653655,8117243.441114482
2023-11-04,9270.803262318494,4.733156486292683,21376021.783516306,3089475.9196921387
2023-11-05,15223.791687196737,4.818228899262994,21755680.980636846,5073112.313198709
2023-11-06,29765.803328992904,5.122910599423177,21111032.470562264,9930844.439744405
2023-11-07,12553.07150598467,4.926103581200466,21202488.52002021,4183018.5113951047
2023-11-08,12192.693380041146,5.176906055343609,20833642.034090355,4061932.3988724975
2023-11-09,23436.481858339142,5.143581803804016,23635034.294668384,7808268.37281416
2023-11-10,22707.070505770993,5.298290574398771,23242193.951491233,7566448.519553185
2023-11-11,21418.79504185054,5.373215884154321,22675492.819106977,7136540.474531889
2023-11-12,13056.49942930751,5.394359522147826,22649844.085299052,4349411.526826033
2023-11-13,17053.338064322856,5.261632125637269,23044553.158758294,5682814.597447293
2023-11-14,12533.400377807164,5.0501753311751045,22261149.738200307,4172820.1300130063
2023-11-15,9404.196935493399,5.375891157676336,22704690.06878152,3132027.3917672704
2023-11-16,18509.654513856,5.194310922235399,21642304.011379264,6167031.397866595
2023-11-17,18167.536455355195,5.099681434519953,21707253.892445512,6074653.846486931
2023-11-18,9361.357571173421,5.05514017512707,21725011.57764215,3120039.353472912
2023-11-19,4363.058461706757,5.232410994877756,22173201.39463555,1454283.1820257867
2023-11-20,10599.83600518356,5.191413894193509,22447021.631461408,3531993.783983084
2023-11-21,23118.259725829073,4.888096751963313,21550440.29667031,7703799.276320091
2023-11-22,50617.431727245494,6.1063559061095205,22571061.30248534,16862362.1277423
2023-11-23,33291.34778308951,6.362272318925674,22452314.041425392,11095859.090013904
2023-11-24,20169.654961117005,6.155826182948702,22398026.10917646,6718001.651305498
2023-11-25,8461.587100294168,6.1656085337737485,22474889.350614667,2819711.6626887135
2023-11-26,7607.5065246348,6.171702066681275,22470934.451340538,2546778.009213254
2023-11-27,25648.966505556033,6.293152496477785,22019496.67533888,8546385.400577718
2023-11-28,18869.555604395457,6.152521627254184,22382702.881458577,6312062.591861788
2023-11-29,10479.60218549126,6.022113201754231,22135926.91118961,3492901.928259148
2023-11-30,9094.556843543518,5.925995334947246,22421109.8620792,3029255.373071416
2023-12-01,11387.883398150949,6.023470625787343,23126810.832189225,3795961.1327169826
2023-12-02,7531.10640263172,6.148599641484801,24005701.86100348,2510040.6112019066
2023-12-03,14797.985120188863,6.061115497830992,23612532.414756987,4931205.401160965
2023-12-04,18482.328774129255,6.070202111850764,24045225.03649239,6160059.242482288
2023-12-05,14749.374730082984,6.262557764599947,24616398.503762625,4916458.243360995
2023-12-06,11500.125307770806,6.00120446658502,23970197.450001247,3819710.0242039426
2023-12-07,12792.664297972213,6.275716841190715,25423872.435496494,4263710.133107604
2023-12-08,15914.981053694824,6.536341852225795,25035319.803988993,5303289.507950879
2023-12-09,43821.80236565642,6.829754463973317,24105918.224552907,14602714.68016462
2023-12-10,16074.596101462377,6.5909738404570595,24899826.160679232,5355357.039796988
2023-12-11,22431.916798092287,6.10291299385045,23904967.13066967,7473514.790850768
2023-12-12,9658.725309927937,6.209887382071118,23354494.60535504,3216534.122660282
2023-12-13,8221.845729699051,6.309453372933442,24238395.91444764,2740157.39520488
2023-12-14,8502.532094244165,6.350855164242055,25007996.321934912,2833083.139482158
2023-12-15,5252.948835730316,6.019179413525888,24119320.94394938,1750757.9872716505
2023-12-16,4877.027695288772,6.149045228338886,23950110.4216415,1625244.6978557927
2023-12-17,11147.653603049603,6.065777313921292,23724761.331759658,3716033.7209571553
2023-12-18,8327.071129137186,5.9247346705474095,24180741.16927183,2771953.8004921214
2023-12-19,5060.524824546392,5.839887796599403,23733195.70383072,1684703.9955311453
2023-12-20,4761.683375068039,5.9150683067990695,23738132.612911437,1585998.6439534733
2023-12-21,9959.17870244018,6.184080283824825,23977773.608783975,3319726.234146727
2023-12-22,20419.422017114666,6.404312722490871,24821513.603517037,6801889.809922841
2023-12-23,9341.287707821844,6.343303113136401,24826074.153443493,3111981.7209544154
2023-12-24,50362.01444033768,6.85849642582212,23107749.19270674,16780648.065513927
2023-12-25,16508.026562472754,6.9742479394399055,22924405.525677096,5512282.310507484
2023-12-26,46991.40900091218,7.316082768720366,25753345.93520361,17317244.429954037
2023-12-27,25571.33099369953,7.262263529641937,27395958.4644314,8522010.80756948
2023-12-28,51088.15788088188,7.841132557311571,27297219.39684305,17016021.837788187
2023-12-29,28858.78034739213,7.520920385477449,26626253.009536058,9613668.852791756
2023-12-30,15683.111581577545,7.378810636789331,26607574.9658977,5226222.739634282
2023-12-31,12194.232170138384,7.217147639150619,26433393.41313952,4060579.3966492903
2024-01-01,5773.642997354279,7.5972917647864815,27219560.23882876,1922463.100359775
2024-01-02,12170.353674232681,7.188621958770909,27386527.559089743,4055880.0398150207
2024-01-03,27845.6843441049,6.406002480197478,25279339.764279872,9277716.78213412
2024-01-04,19702.89939776287,6.532273793412879,26796398.27831036,6565785.53145253
2024-01-05,25360.549365260664,6.416234943800144,26812488.535813257,8451737.702768495
2024-01-06,7878.573276509271,6.314873382239044,26447053.919292647,2624262.7809084407
2024-01-07,6218.336914164002,5.97632192392308,26025159.60560818,2070775.12091478
2024-01-08,9768.207510895614,6.239711077374986,27300078.311824244,3252137.366404572
2024-01-09,14025.491008939993,5.98800097062714,27060126.93101778,4673089.35737551
2024-01-10,13676.915613466595,6.5868970303526515,29814499.62481889,4553192.840226707
2024-01-11,18771.965355814573,6.8018556359035305,30507095.522573423,6256619.438444524
2024-01-12,16037.985009735306,6.604638179072178,29501643.97842681,5341519.235488694
2024-01-13,7570.6571910788625,6.658983999306054,30203687.49958208,2522455.319433733
2024-01-14,5705.627575862965,6.338368621993743,29021470.936676074,1901259.2413458691
2024-01-15,13494.209818244966,6.656223962494123,29481536.631275717,4509771.342920012
2024-01-16,12653.365703919702,6.862627998539047,34794326.5787372,4216116.728483235
2024-01-17,10279.990519420404,6.723661548001933,33894314.822353594,3426710.260657728
2024-01-18,11269.083599884216,6.32377941691277,33190199.320740208,3753570.261036496
2024-01-19,8541.479136398444,6.338572175222092,33418691.568800252,2843486.678730511
2024-01-20,8077.920346387312,6.476184474730551,33187114.405691084,2689048.2037780927
2024-01-21,4310.912776674323,6.396324818932794,33242219.27958043,1436955.7418201417
2024-01-22,10147.690268869463,6.035736460464212,31249071.97333974,3380743.8765423284
2024-01-23,7655.574351085002,5.813715104007431,30189797.970434207,2548451.4198253336
2024-01-24,3854.7615559051646,5.8635851357191004,30219044.93934424,1283797.1267776657
2024-01-25,1731.4133799286806,5.750742919011816,30039353.578006208,577137.7933095602
2024-01-26,3815.4404386934016,5.926744206514195,30528329.50008919,1270959.6789421353
2024-01-27,2179.6602325414246,5.991952404570962,30606912.504723873,726389.5153368039
2024-01-28,3547.581968303753,5.929124306423974,30464602.203590207,1182527.3227679175
2024-01-29,3824.691521821296,6.128999878815083,30704450.967394248,1274262.5821733729
2024-01-30,7229.347621631837,6.240671066640905,31000773.890621025,2408647.927832329
2024-01-31,10085.268963421287,5.984742782714706,30079910.260176785,3361293.1511439392
2024-02-01,6113.69933973308,6.037492983261721,30228756.389436353,2036935.4888261885
2024-02-02,5893.9976826091515,6.128569024668115,30247193.0160664,1964426.736922233
2024-02-03,4842.5421688486485,6.130412439240145,30283228.12258407,1613948.0896162163
2024-02-04,3637.367058772343,5.987866236397136,30134330.643532887,1212382.6349663676
2024-02-05,2286.233873865051,5.953799941414323,30137767.413917106,761265.9825476592
2024-02-06,8425.863588188511,6.2998253026774185,31154002.890353445,2807288.771472837
2024-02-07,5241.3073212705785,6.416541628084092,31705704.5958256,1744749.9272441927
2024-02-08,2588.285063136917,6.336353113051139,31696334.168242566,862761.6877123056
2024-02-09,7574.854323946439,6.666776112444885,32435574.411533143,2523286.0631884793
2024-02-10,3314.933671129832,6.635853783450367,32555402.364797518,1104919.359578134
2024-02-11,7296.021172975661,6.680555066314761,32574589.19829491,2430683.339393538
2024-02-12,8093.634874457937,6.841417119303817,34230513.28321811,2694486.575268952
2024-02-13,6084.1960543048435,6.687438860068236,33845400.45705927,2022959.2149089344
2024-02-14,4434.836721839207,6.866960467068282,35335454.78418653,1476885.1709384269
2024-02-15,25913.44352625382,7.492536182978204,36195877.68834331,8626708.674030956
2024-02-16,15639.954090081688,7.454055363083371,36078835.07593413,5211326.5782016395
2024-02-17,21798.09805654076,7.750555758591712,36138242.10716068,7265558.596635566
2024-02-18,21473.627115315256,7.654149238334544,37005504.7504296,7156822.300194207
2024-02-19,10945.977364454126,7.7125243819219635,37671692.17071789,3648291.866839752
2024-02-20,12460.316910312096,7.574386121577987,38207547.91609025,4151890.0861356985
2024-02-21,12836.126584210137,7.383940486408314,37507322.48352046,4272733.579217334
2024-02-22,5946.840462552357,7.377773455005867,36526116.22099394,1980789.7512957857
2024-02-23,285586.91026470927,11.35344865609708,28671728.56679352,95140092.79274562
2024-02-24,182226.29635424432,11.265601225538427,25843297.273656048,60875677.78667225
2024-02-25,78199.45450933832,11.078379574486553,31073949.954548195,26035608.6535291
2024-02-26,70160.76163780753,10.580650801955356,32247566.611391906,23208062.3208335
2024-02-27,56204.79318662023,10.869903676101751,33029341.75610575,18671383.019559026
2024-02-28,84233.24378962601,10.911721085565656,34047750.77648292,27939096.11427306
2024-02-29,118006.65958438785,11.151404543460465,33567453.0020047,39123226.197077066
2024-03-01,63228.1373679573,11.618796705939657,34314164.168997444,20958911.252340425
2024-03-02,106915.71308990888,12.585328759513382,33804969.8740581,35421408.09917208
2024-03-03,84806.29463589327,12.612664361377393,34727365.73133771,28164587.786987077
2024-03-04,59109.006238472735,12.394959930047735,36626675.60838523,19616048.261561003
2024-03-05,160533.5287615018,13.224396691847163,31806749.99108641,53329575.61526212
2024-03-06,206669.11840901352,15.381148201005658,33333766.533855192,68415950.62911978
2024-03-07,63460.34734219296,14.897506984195706,33912770.6176436,21093830.633041177
2024-03-08,63018.42102089579,14.618423531359385,35010039.97589648,20956730.47515519
2024-03-09,30157.73057006207,14.202598579197897,35831774.01458437,10008843.77653343
2024-03-10,29338.723420494087,14.198583398733536,35310323.23354312,9755952.899098989
2024-03-11,45260.6642572102,14.505704448929428,37140872.31605605,15047027.039275885
2024-03-12,38079.780811638055,14.016973503243207,36395976.2155418,12669016.920342077
2024-03-13,17903.49389033143,14.210692584536202,36489832.05794866,5958852.863649965
2024-03-14,39482.801449130224,13.945469974736776,35256648.068074346,13149655.83395608
2024-03-15,30901.44496516412,13.019492599544096,34901442.690891325,10272890.962313732
2024-03-16,34268.343694034294,12.015649654861798,47725649.264399946,11407603.505337924
2024-03-17,28269.21734681028,12.412305799676052,49167130.42162116,9384444.376118835
2024-03-18,19216.63083446284,11.861761622976895,48999160.16529906,6379176.360471338
2024-03-19,46938.428661466816,10.600099109398252,43590913.90551504,15596235.901167644
2024-03-20,43334.19198503757,11.91467310079076,48263497.96212908,14420954.93232752
2024-03-21,33738.82507065308,12.175935172091815,46860489.734267816,11228485.468924336
2024-03-22,22696.738857916986,11.644084562547947,44310394.75052728,7561278.876835632
2024-03-23,10341.293521036749,11.685696641802531,50276749.85372066,3435658.6250586743
2024-03-24,11579.684030434908,12.069199110466332,52306168.88104914,3859095.6289253593
