date,herfindahl_index,number_of_holders,total_supply_held,whale_balance_pct,whale_balance_total,whale_count
2023-05-10 00:00:00.000 UTC,0.007824386370223436,427,608925494.7351704,0.9945903339751149,605631411.1746151,34
2023-05-11 00:00:00.000 UTC,0.009762905053826017,448,576884592.5558337,0.9962576060707425,574725663.1587706,40
2023-05-12 00:00:00.000 UTC,0.006813107364339594,491,784210422.2854519,0.9941549753137385,779626693.0079699,48
2023-05-13 00:00:00.000 UTC,0.0075919206722698885,408,585900559.3807284,0.9963667179995637,583771817.4242848,31
2023-05-14 00:00:00.000 UTC,0.13759976800697174,377,891559181.4244119,0.9978740840505848,889663801.5407741,29
2023-05-15 00:00:00.000 UTC,0.008754000621121813,562,592007521.2848057,0.9893828390671693,585722082.1578786,45
2023-05-16 00:00:00.000 UTC,0.010079367235701407,516,506507682.8772177,0.9863202531590923,499578786.00248265,38
2023-05-17 00:00:00.000 UTC,0.007453572418422437,506,768545398.9947964,0.9880035201175021,759325559.576969,47
2023-05-18 00:00:00.000 UTC,0.005894103746292223,568,920241517.1931648,0.9925250545826578,913362762.0813738,61
2023-05-19 00:00:00.000 UTC,0.012604615701149327,504,462630680.89822745,0.9925954467905098,459205107.40517384,47
2023-05-20 00:00:00.000 UTC,0.009151206391584663,453,542106772.7944548,0.9944475750638982,539096765.6311612,25
2023-05-21 00:00:00.000 UTC,0.006679140403558332,468,698635318.3079036,0.9934566239643405,694063884.7084224,35
2023-05-22 00:00:00.000 UTC,0.0076200326275365216,617,588343527.170826,0.9875572074441775,581022890.7106785,37
2023-05-23 00:00:00.000 UTC,0.007730970638639445,597,737471143.211806,0.9920361094356729,731598003.732918,43
2023-05-24 00:00:00.000 UTC,0.006227952461320456,614,892745571.793744,0.9953392711525225,888584726.7538271,41
2023-05-25 00:00:00.000 UTC,0.0076786283120889205,588,703857310.8237718,0.9950446952401728,700369483.3412076,50
2023-05-26 00:00:00.000 UTC,0.006884004568031257,568,761054308.7070514,0.994394264316098,756788039.4113449,43
2023-05-27 00:00:00.000 UTC,0.006366314928397509,547,877750711.7314187,0.9926285845726109,871280446.59356,34
2023-05-28 00:00:00.000 UTC,0.006876101612884567,561,806219088.8282714,0.9942509078458102,801584060.9901307,32
2023-05-29 00:00:00.000 UTC,0.00972212897107431,501,521046984.0789794,0.9920195914592155,516888816.2770855,34
2023-05-30 00:00:00.000 UTC,0.00025054405877359575,645,6384385702.200484,0.9994276175225514,6380731391.6952715,43
2023-05-31 00:00:00.000 UTC,0.00013389116171533096,926,12824948830.893246,0.9995045091728918,12818594186.389406,59
2023-06-01 00:00:00.000 UTC,0.004444286057537905,573,975495388.752963,0.9954652079086562,971071719.9789037,70
2023-06-02 00:00:00.000 UTC,0.0075892131759960745,547,783495837.6756494,0.9938645057675525,778688703.4824438,38
2023-06-03 00:00:00.000 UTC,0.007317654354808862,630,755128333.5188277,0.990145154234685,747686660.2589803,34
2023-06-04 00:00:00.000 UTC,0.005449537779214994,596,1055021228.5164888,0.9962806801659093,1051097267.1358807,35
2023-06-05 00:00:00.000 UTC,0.005296527665645896,810,1047205922.7348748,0.9954156547891442,1042405169.2782054,45
2023-06-06 00:00:00.000 UTC,0.004224203643226985,1043,1273976674.3097029,0.9953375989770861,1268036884.1602328,53
2023-06-07 00:00:00.000 UTC,0.0017697741522764098,1223,2221664003.300261,0.9947051076618695,2209900531.591286,71
2023-06-08 00:00:00.000 UTC,0.0049338708890866645,970,1111305642.016456,0.9957574972512597,1106590924.7755105,55
2023-06-09 00:00:00.000 UTC,0.004171397574869794,936,1263737281.881701,0.9952477048085445,1257731629.2737515,42
2023-06-10 00:00:00.000 UTC,0.001430724235397572,1555,3577098887.7747035,0.9956624199292371,3561582934.9279437,69
2023-06-11 00:00:00.000 UTC,0.0017709311096744738,978,1928702761.4975576,0.9957682407637698,1920540955.7726476,50
2023-06-12 00:00:00.000 UTC,0.0026378667804469523,1031,1652411141.4710324,0.9923144703032825,1639711486.57207,60
2023-06-13 00:00:00.000 UTC,0.002623012696940644,1008,2085012338.2835019,0.9933796998810468,2071208930.8523448,65
2023-06-14 00:00:00.000 UTC,0.0023304443682176453,962,2210083085.1988096,0.9960476334751382,2201348026.7957067,56
2023-06-15 00:00:00.000 UTC,0.0015723953143681395,916,2928896007.7698493,0.9946382685008288,2913192053.787193,73
2023-06-16 00:00:00.000 UTC,0.003976822741502922,871,1283777301.2661266,0.992473960018218,1274115541.9690936,62
2023-06-17 00:00:00.000 UTC,0.004792613196362403,702,1139722493.0453281,0.9930390426290581,1131788933.356536,36
2023-06-18 00:00:00.000 UTC,0.005131058651378671,608,1022242866.6024948,0.9945895552069725,1016712078.0076758,36
2023-06-19 00:00:00.000 UTC,0.005702100155049166,701,891241094.4233652,0.9951391015923967,886908862.006692,45
2023-06-20 00:00:00.000 UTC,0.0042463525230883,813,1163074547.412007,0.9929252936653089,1154846136.5437133,57
2023-06-21 00:00:00.000 UTC,0.002864072501602588,841,1438250062.3009033,0.9954826793677171,1431753025.6200893,53
2023-06-22 00:00:00.000 UTC,0.005274285851161827,765,1035296845.0905662,0.9961060591156303,1031265460.3780091,49
2023-06-23 00:00:00.000 UTC,0.004952898668445117,734,1053328385.5210255,0.995154392917692,1048224370.0361488,57
2023-06-24 00:00:00.000 UTC,0.0056339838644201305,698,927651975.6923841,0.9917869060083552,920033082.8244876,44
2023-06-25 00:00:00.000 UTC,0.0010915640799338943,1028,4369862427.641123,0.9946190920445193,4346348600.139873,61
2023-06-26 00:00:00.000 UTC,0.0016488271077175272,977,3545612366.438356,0.9965300060890281,3533309113.116148,60
2023-06-27 00:00:00.000 UTC,0.00429509754230624,916,1295247840.266985,0.9925823725294786,1285640174.305887,58
2023-06-28 00:00:00.000 UTC,0.0038048382430820277,891,1300863049.4009602,0.9921960068117854,1290711123.024635,71
2023-06-29 00:00:00.000 UTC,0.005432983441003089,772,1093429378.2328773,0.991788500662926,1084450683.6183808,53
2023-06-30 00:00:00.000 UTC,0.002866463998368984,1046,1611992712.6107624,0.9922755208724234,1599540908.548395,66
2023-07-01 00:00:00.000 UTC,0.0031387208108698108,1057,1693918875.7543325,0.9898797513266785,1676775995.4992654,48
2023-07-02 00:00:00.000 UTC,0.0037019050780724644,927,1494842745.0592916,0.9943447785456062,1486389078.2964873,42
2023-07-03 00:00:00.000 UTC,0.0035678808009916617,1095,1262316504.5211647,0.9901984201767761,1249943808.5399275,74
2023-07-04 00:00:00.000 UTC,0.00405169819315219,888,1244472453.487826,0.9905228812677456,1232678440.287102,48
2023-07-05 00:00:00.000 UTC,0.004645678180323287,844,990613024.4269121,0.9906761469387069,981376694.1465523,62
2023-07-06 00:00:00.000 UTC,0.005106880078343626,772,1005012909.7836641,0.9903058280502236,995270141.8244761,40
2023-07-07 00:00:00.000 UTC,0.0035754044109963224,849,1154053668.2641153,0.9919244173301313,1144734012.4605832,57
2023-07-08 00:00:00.000 UTC,0.0046473470731762286,955,1204150542.8212836,0.9900910620668723,1192218689.8303254,39
2023-07-09 00:00:00.000 UTC,0.005988918896403768,723,699543919.386421,0.9892902967774159,692052011.6186291,38
2023-07-10 00:00:00.000 UTC,0.0062438955122423485,884,722881639.9823178,0.9889840891289361,714918440.2659441,51
2023-07-11 00:00:00.000 UTC,0.00640297029767833,846,834863155.4527278,0.9869999482918522,824009891.262615,50
2023-07-12 00:00:00.000 UTC,0.006305694354921713,755,793575180.8405215,0.9851393944882236,781782173.1341139,48
2023-07-13 00:00:00.000 UTC,0.049808029543287315,899,1739566218.2573764,0.9932340086435715,1727796328.260712,52
2023-07-14 00:00:00.000 UTC,0.002393340997055431,1022,1752902195.4619656,0.9908682050739597,1736895052.087601,57
2023-07-15 00:00:00.000 UTC,0.004126933582685149,695,933789346.9877431,0.9917249138203652,926062159.6677947,37
2023-07-16 00:00:00.000 UTC,0.004459384757948582,704,829511731.6231325,0.9918571053296718,822757104.9647237,37
2023-07-17 00:00:00.000 UTC,0.0014038585851650594,828,2326370560.3280096,0.994364126915284,2313259431.101981,63
2023-07-18 00:00:00.000 UTC,0.001743990490352836,851,2126967374.3121414,0.9946423837449808,2115571899.3336313,61
2023-07-19 00:00:00.000 UTC,0.0035934718787243927,679,974396709.361615,0.9943567793667332,968897973.7463582,52
2023-07-20 00:00:00.000 UTC,0.0030530362181281283,702,1040711866.215919,0.9935398082317278,1033988667.9846478,52
2023-07-21 00:00:00.000 UTC,0.0025397664492953606,1455,1430930123.0813446,0.9938075672977065,1422069184.5924788,52
2023-07-22 00:00:00.000 UTC,0.003829360571295816,738,976899526.6315634,0.9949888410445,972004127.82006,36
2023-07-23 00:00:00.000 UTC,0.00560272877648048,635,792080895.1726683,0.994624808409458,787823308.6059072,38
2023-07-24 00:00:00.000 UTC,0.003756706804761878,749,967527199.6135743,0.9942727559377064,961985935.2044798,40
2023-07-25 00:00:00.000 UTC,0.006698827187534678,499,606140798.5081321,0.9938268462383388,602398998.1577253,37
2023-07-26 00:00:00.000 UTC,0.005438477418682051,513,650228666.9909823,0.9923834974794717,645276198.7099258,46
2023-07-27 00:00:00.000 UTC,0.006705318962512605,535,717300573.391898,0.9937052051679223,712785313.4494643,44
2023-07-28 00:00:00.000 UTC,0.00579205502531969,506,732799957.2900367,0.992903530776728,727599664.9463129,44
2023-07-29 00:00:00.000 UTC,0.004007529034262129,545,938919057.7062804,0.9944558724980647,933713570.7363597,44
2023-07-30 00:00:00.000 UTC,0.002902421144914671,610,1294584328.288301,0.9900623259573801,1281719171.2130878,48
2023-07-31 00:00:00.000 UTC,0.002465957039237288,838,1719909065.164996,0.9925261168498275,1707054665.7830303,65
2023-08-01 00:00:00.000 UTC,0.002714762913813702,819,1502876760.4435747,0.9940900578630062,1493994845.7503204,80
2023-08-02 00:00:00.000 UTC,0.003478848795871991,761,1256539144.1080718,0.9933663101192858,1248203653.1030807,68
2023-08-03 00:00:00.000 UTC,0.004012640274214566,643,1027007255.9956305,0.9941710597805524,1021020892.0954931,46
2023-08-04 00:00:00.000 UTC,0.005274738676910362,609,850640194.4778765,0.9926799254708886,844413444.8568406,52
2023-08-05 00:00:00.000 UTC,0.0055026919011405065,494,706464566.5515311,0.9925444740504369,701197501.6431593,38
2023-08-06 00:00:00.000 UTC,0.005053085822042339,547,740175035.9890269,0.9913688130341767,733786446.8659706,40
2023-08-07 00:00:00.000 UTC,0.00536333570856323,611,927928709.6019255,0.9941609883661393,922510523.0711665,62
2023-08-08 00:00:00.000 UTC,0.005813167693724865,600,802172358.4034841,0.9924539498850274,796119125.5861257,54
2023-08-09 00:00:00.000 UTC,0.004261491228664834,569,875654834.7629024,0.9928636668438265,869405870.1322203,63
2023-08-10 00:00:00.000 UTC,0.004579582911947799,571,808806271.5532955,0.9926762211364581,802882753.2769934,66
2023-08-11 00:00:00.000 UTC,0.006222481338015647,511,684989512.3654442,0.9935084419031099,680542863.1501635,47
2023-08-12 00:00:00.000 UTC,0.006771385062423736,386,585223884.2902116,0.994853105178265,582211798.5106026,22
2023-08-13 00:00:00.000 UTC,0.008499586850170597,413,575196219.2567719,0.9951789681695895,572423179.9750032,32
2023-08-14 00:00:00.000 UTC,0.0037721424226467857,542,1002930518.2227012,0.9949834541935486,997899271.3373489,42
2023-08-15 00:00:00.000 UTC,0.00459133767537946,542,795127613.9600013,0.992425395663396,789104836.8871464,50
2023-08-16 00:00:00.000 UTC,0.0029803070064774776,663,1473812060.1595845,0.994264781377304,1465359425.7858033,56
2023-08-17 00:00:00.000 UTC,0.0032402689523092607,673,1414685039.4776466,0.9954896336028074,1408304291.6129756,55
2023-08-18 00:00:00.000 UTC,0.003906934430134935,749,1188995685.2264512,0.9951733982807716,1183256876.607982,63
2023-08-19 00:00:00.000 UTC,0.08113941197569206,551,1273943865.7878172,0.9971079474438701,1270259553.1743996,42
2023-08-20 00:00:00.000 UTC,0.005219159541072728,532,873691017.4733678,0.9968505660708102,870939385.3393089,45
2023-08-21 00:00:00.000 UTC,0.007651567135674795,550,775655728.736974,0.9936936253945159,770764153.1466689,62
2023-08-22 00:00:00.000 UTC,0.0029996964010237746,673,1475436735.4992123,0.9942699988378768,1466982481.2901626,65
2023-08-23 00:00:00.000 UTC,0.00373702777296158,619,1312967627.5589857,0.9953508887793527,1306863495.0293546,66
2023-08-24 00:00:00.000 UTC,0.0032378534998505496,542,1574085746.5745916,0.9960268347922506,1567831643.8522873,69
2023-08-25 00:00:00.000 UTC,0.0037974045265390904,558,944458415.9060674,0.9948600894125804,939603984.0947742,51
2023-08-26 00:00:00.000 UTC,0.0041944314407808304,518,976648943.0729474,0.996956474434482,973676487.0461687,38
2023-08-27 00:00:00.000 UTC,0.004921793230423058,466,822080971.0872424,0.9960603948428404,818842296.6539443,38
2023-08-28 00:00:00.000 UTC,0.004981307367475711,472,918374122.886074,0.995620894860221,914352466.0443035,48
2023-08-29 00:00:00.000 UTC,0.004856205749520815,505,1052933823.2848969,0.9963794950695486,1049121671.1862549,48
2023-08-30 00:00:00.000 UTC,0.004287221100928784,543,1181847254.3387318,0.9957738813445509,1176852627.6092796,51
2023-08-31 00:00:00.000 UTC,0.0038828648777045525,643,1393559942.3976605,0.9962958115352535,1388397933.7340982,76
2023-09-01 00:00:00.000 UTC,0.003970929208618017,663,1198196904.0396335,0.9950489539242107,1192264575.959865,71
2023-09-02 00:00:00.000 UTC,0.004132458276790087,548,1081728530.5468075,0.9970980393753371,1078589396.9445863,42
2023-09-03 00:00:00.000 UTC,0.0038548024495628093,447,1098472377.9200885,0.9967839314581841,1094939615.461406,31
2023-09-04 00:00:00.000 UTC,0.0047274146112193825,494,1047025716.5548376,0.9959148462810242,1042748455.5549903,47
2023-09-05 00:00:00.000 UTC,0.003374732433561502,559,1271396581.8960712,0.9956660861721661,1265886458.669131,55
2023-09-06 00:00:00.000 UTC,0.005118774848777152,493,803463546.8484682,0.9955682785052014,799902820.1776127,49
2023-09-07 00:00:00.000 UTC,0.007258413157634967,480,571519010.4288447,0.9921431163635497,567028652.067886,42
2023-09-08 00:00:00.000 UTC,0.00461993979137195,482,794770432.9701226,0.9883460782966776,785508240.5721731,42
2023-09-09 00:00:00.000 UTC,0.008009289220970708,423,551013602.9791169,0.9960277627568143,548824846.2238613,31
2023-09-10 00:00:00.000 UTC,0.003922794027318552,503,1222923037.7637954,0.9967391597087996,1218935281.049218,31
2023-09-11 00:00:00.000 UTC,0.003837163471088155,575,1202996344.4608898,0.9941971015367619,1196015478.8223367,52
2023-09-12 00:00:00.000 UTC,0.0052700873532689485,544,891085004.6051866,0.995626289724934,887187656.9645877,57
2023-09-13 00:00:00.000 UTC,0.005667938620631783,493,890256876.4536493,0.9947842705423455,885613537.4382505,46
2023-09-14 00:00:00.000 UTC,0.005742588614655226,494,937320073.3037239,0.9971311305410651,934631024.3721762,38
2023-09-15 00:00:00.000 UTC,0.0046941297673971155,563,1052250907.390987,0.994894192516921,1046878316.8339535,48
2023-09-16 00:00:00.000 UTC,0.003386950893681079,563,1481233868.5177507,0.996735736598107,1476398731.0111039,41
2023-09-17 00:00:00.000 UTC,0.003022528403876883,548,1477962670.46401,0.9965367997530292,1472844189.7786455,44
2023-09-18 00:00:00.000 UTC,0.004032617790216523,538,1291507372.1067488,0.9966221809291498,1287144893.875103,41
2023-09-19 00:00:00.000 UTC,0.0018068066312934773,689,2195852029.0241566,0.994146704044803,2182999057.224458,34
2023-09-20 00:00:00.000 UTC,0.0010309942853355767,750,3690193373.891156,0.9971794402101274,3679784962.8439045,35
2023-09-21 00:00:00.000 UTC,0.002056779772697255,591,1954555439.1059053,0.9936490832847484,1942142220.2968018,43
2023-09-22 00:00:00.000 UTC,0.004592490248935403,601,1205162797.7714672,0.9953108935677012,1199511661.1444697,43
2023-09-23 00:00:00.000 UTC,0.0066161278289007495,500,911151664.845126,0.995529274753235,907078156.093471,37
2023-09-24 00:00:00.000 UTC,0.005951182429493538,581,811960180.0841697,0.9967454339011653,809317602.0084641,33
2023-09-25 00:00:00.000 UTC,0.006550560625366281,635,799477521.605106,0.9944787777552963,795063428.5286793,46
2023-09-26 00:00:00.000 UTC,0.00471021845520925,575,1029183078.1848477,0.9948216545065409,1023853612.6299849,37
2023-09-27 00:00:00.000 UTC,0.0033756511150535512,632,1488695541.2643611,0.9946132639323516,1480676331.298485,51
2023-09-28 00:00:00.000 UTC,0.0037565718715486724,750,1345590456.4173753,0.9953365581959172,1339315373.6317437,47
2023-09-29 00:00:00.000 UTC,0.003249599772387866,655,1453845889.5937111,0.995038754193746,1446633002.7710247,43
2023-09-30 00:00:00.000 UTC,0.0032898621650603427,667,1570838052.0059643,0.9960871148417452,1564691543.1062481,42
2023-10-01 00:00:00.000 UTC,0.003113060805985394,668,1652201178.883815,0.9966650638962439,1646691193.521687,42
2023-10-02 00:00:00.000 UTC,0.0037053915456125718,794,1458375842.5314975,0.9933171009536114,1448629664.0041676,73
2023-10-03 00:00:00.000 UTC,0.004787017006298998,619,1093156724.9931617,0.9922615136653324,1084697346.6151521,49
2023-10-04 00:00:00.000 UTC,0.004533187177786247,769,1408134586.0943282,0.996509498372436,1403219490.0297368,48
2023-10-05 00:00:00.000 UTC,0.005172884371478785,671,891148526.0537224,0.9923624416163942,884342327.1575228,46
2023-10-06 00:00:00.000 UTC,0.006148869841985085,691,875350132.0494692,0.992707061606105,868966257.4633446,43
2023-10-07 00:00:00.000 UTC,0.004588587684322564,610,1073112780.4981169,0.9957935905328299,1068598828.7388884,37
2023-10-08 00:00:00.000 UTC,0.00413545805071001,514,1257413659.3052967,0.9962892213054937,1252747675.4881654,29
2023-10-09 00:00:00.000 UTC,0.00372365899789588,587,1561503706.8830836,0.9956375200585529,1554691678.283311,49
2023-10-10 00:00:00.000 UTC,0.005783774272064135,705,954346389.9219524,0.9940405100776086,948658972.2287419,47
2023-10-11 00:00:00.000 UTC,0.004881777725658703,586,1162419154.4472728,0.9952989243507119,1156954534.0660346,44
2023-10-12 00:00:00.000 UTC,0.003784434306832515,674,1324905473.7056499,0.9958911254367421,1319461603.3060195,59
2023-10-13 00:00:00.000 UTC,0.00547386917094941,727,1231174135.6331012,0.9965971415797936,1226984624.3589218,50
2023-10-14 00:00:00.000 UTC,0.004282388366346097,678,1203040690.0285575,0.9961728953442573,1198436527.4027014,37
2023-10-15 00:00:00.000 UTC,0.004519934177313031,642,1179635469.6168437,0.9952917089483946,1174081402.4910903,31
2023-10-16 00:00:00.000 UTC,0.026746175807453303,987,3344212076.412274,0.9982677903471192,3338419199.972232,46
2023-10-17 00:00:00.000 UTC,0.001725904647906944,1130,2940570359.934066,0.9970838879748024,2931995327.3465223,60
2023-10-18 00:00:00.000 UTC,0.0025763002515313232,933,2228633305.803024,0.9964720407560294,2220770778.330395,54
2023-10-19 00:00:00.000 UTC,0.05744063984131246,827,1774481111.4270651,0.9970640201377564,1769271270.6179836,53
2023-10-20 00:00:00.000 UTC,0.030466277271527557,773,2312363856.0249186,0.9973099749143273,2306143539.2450085,53
2023-10-21 00:00:00.000 UTC,0.0022961701375731718,886,2054061170.7887683,0.9961373287131737,2046127007.6829777,32
2023-10-22 00:00:00.000 UTC,0.0034802805462573368,771,1857069026.31619,0.9947149955076238,1847254408.1694562,41
2023-10-23 00:00:00.000 UTC,0.0017895016356297686,893,3401327074.31468,0.9970465214246768,3391281327.6730247,65
2023-10-24 00:00:00.000 UTC,0.0017918683515982894,798,3536516101.0715613,0.9968515043149555,3525381395.387247,68
2023-10-25 00:00:00.000 UTC,0.003991373166707451,774,2075380693.3660803,0.9955038316371937,2066049432.3517888,66
2023-10-26 00:00:00.000 UTC,0.0032931660435339505,765,1956172375.26106,0.9962478180045079,1948832460.4945264,73
2023-10-27 00:00:00.000 UTC,0.0030958100517390137,703,1288889377.6101553,0.99447539117342,1281768767.978125,63
2023-10-28 00:00:00.000 UTC,0.00485213557984868,581,1175758236.6226869,0.9973632260771367,1172658027.9647684,46
2023-10-29 00:00:00.000 UTC,0.003970607229763402,607,1632713543.344076,0.9968313228962102,1627540001.3222342,47
2023-10-30 00:00:00.000 UTC,0.003758614073984503,745,1390329259.3659375,0.9961710914536485,1385005815.7825086,59
2023-10-31 00:00:00.000 UTC,0.0029866663343248107,705,2114063122.1797981,0.9974189612426176,2108606643.3258994,78
2023-11-01 00:00:00.000 UTC,0.0011205207489636973,1036,4535749711.012199,0.9964549367754142,4519670191.515764,88
2023-11-02 00:00:00.000 UTC,0.0012975651671718997,941,4952157395.640799,0.9971947505016953,4938265358.591151,68
2023-11-03 00:00:00.000 UTC,0.0027007787417155146,714,2344349161.4266396,0.9959872431201688,2334941858.2003984,65
2023-11-04 00:00:00.000 UTC,0.004541519940288368,662,1588466297.3448741,0.9958555868588882,1581883036.7479448,37
2023-11-05 00:00:00.000 UTC,0.003213746695890539,682,2295670335.2062683,0.9971296684819935,2289081000.288173,42
2023-11-06 00:00:00.000 UTC,0.002873397931638538,828,2307358449.7234273,0.9965615521175548,2299424717.9479337,65
2023-11-07 00:00:00.000 UTC,0.004192917008362737,731,1520975131.9263632,0.9946515263969123,1512840236.5823023,53
2023-11-08 00:00:00.000 UTC,0.0036998219497265884,751,1454651986.4122732,0.9949517201862761,1447308496.1532748,54
2023-11-09 00:00:00.000 UTC,0.0029791885306880137,973,2649448948.877643,0.9959485187005626,2638714756.007451,72
2023-11-10 00:00:00.000 UTC,0.0031936308811131887,849,2017191758.0670676,0.9943586809160363,2005812135.7062695,63
2023-11-11 00:00:00.000 UTC,0.0022623327381011793,771,2392654527.8875604,0.9962583657186139,2383702089.6825027,53
2023-11-12 00:00:00.000 UTC,0.0037426949277220506,702,1652214104.8193831,0.9951562255018367,1644211152.2729533,46
2023-11-13 00:00:00.000 UTC,0.004379288012344678,719,2087522144.7295167,0.9960748135235739,2079328231.0377843,55
2023-11-14 00:00:00.000 UTC,0.0046769837499726075,697,1598896862.8110511,0.9945995663706922,1590262126.4233317,64
2023-11-15 00:00:00.000 UTC,0.0053995606735116174,821,1101439520.8115716,0.9945133105431875,1095396264.205418,57
2023-11-16 00:00:00.000 UTC,0.003806722916075254,694,1765002330.778534,0.9948196220906592,1755858951.694234,61
2023-11-17 00:00:00.000 UTC,0.0035727154646835136,660,1792936258.6764452,0.994643740801479,1783332827.3485477,67
2023-11-18 00:00:00.000 UTC,0.004443944907072795,656,1248179769.8030107,0.9952572870731387,1242260011.4737191,40
2023-11-19 00:00:00.000 UTC,0.0052746070807908165,633,865027762.2506994,0.9932031219818611,859148274.0683777,42
2023-11-20 00:00:00.000 UTC,0.005539959915471599,728,1131934768.840292,0.9949418000010712,1126209216.3937566,50
2023-11-21 00:00:00.000 UTC,0.004330775701034995,857,1339652196.2730772,0.9947236513022983,1332583724.1518986,56
2023-11-22 00:00:00.000 UTC,0.0017630809635344183,1312,3588451708.861111,0.9949244916641029,3570238492.2998223,84
2023-11-23 00:00:00.000 UTC,0.001885644418940806,1175,3354891681.5172324,0.9949253057224428,3337866631.8992124,72
2023-11-24 00:00:00.000 UTC,0.002565052967858958,923,2790835138.429033,0.995357572445566,2777878888.482507,76
2023-11-25 00:00:00.000 UTC,0.0054065497764537234,706,1308793824.7007315,0.9952471755950553,1302573357.469653,52
2023-11-26 00:00:00.000 UTC,0.00599578627484904,682,1081816133.0392222,0.994178034474717,1075517836.807973,41
2023-11-27 00:00:00.000 UTC,0.02327198052314566,795,2514209141.8166804,0.9955913318261911,2503124827.990854,52
2023-11-28 00:00:00.000 UTC,0.02959968953105747,852,2389890005.3034368,0.995521632161948,2379187198.767204,82
2023-11-29 00:00:00.000 UTC,0.005322004680697563,783,1289869201.0977087,0.9955245251126033,1284096423.8801694,59
2023-11-30 00:00:00.000 UTC,0.004930788278234941,779,1338438805.2222433,0.9945437643474421,1331135967.6944227,85
2023-12-01 00:00:00.000 UTC,0.005208094165762954,721,1326620516.0621004,0.995132168163009,1320162750.4784079,83
2023-12-02 00:00:00.000 UTC,0.00617072570408682,627,915271464.0362337,0.9941946527989611,909957995.4043002,42
2023-12-03 00:00:00.000 UTC,0.005414293279111491,712,1220925250.0615528,0.9932449054067682,1212677784.5061219,46
2023-12-04 00:00:00.000 UTC,0.004004792122050088,901,1753495212.7992995,0.9930658961829221,1741336294.951,71
2023-12-05 00:00:00.000 UTC,0.004738247962555729,809,1636649235.7781155,0.9934285456254234,1625894069.998014,52
2023-12-06 00:00:00.000 UTC,0.004740698776503396,751,1609881843.7343495,0.9928208027194846,1598324184.3798606,58
2023-12-07 00:00:00.000 UTC,0.004821391949261402,748,1309031138.734642,0.9939372852590376,1301094856.3534567,68
2023-12-08 00:00:00.000 UTC,0.0045458440409377535,812,1428179088.1804466,0.9933862616342239,1418733485.3517485,73
2023-12-09 00:00:00.000 UTC,0.002253625692451669,991,3041181829.7919717,0.9949012021219714,3025675458.331529,56
2023-12-10 00:00:00.000 UTC,0.004421946091540578,762,1587799166.9329054,0.9936041700559022,1577643873.4758224,49
2023-12-11 00:00:00.000 UTC,0.004434524298051962,892,1852341489.3671596,0.9921720547938434,1837841461.685303,78
2023-12-12 00:00:00.000 UTC,0.00528594413062398,755,1518227917.317864,0.9939323782575872,1509015884.596808,59
2023-12-13 00:00:00.000 UTC,0.00671201568876862,612,1082110902.268368,0.9931901637858929,1074741904.2584207,52
2023-12-14 00:00:00.000 UTC,0.005867817206714932,700,1310406534.6500854,0.993562957924198,1301971392.650137,53
2023-12-15 00:00:00.000 UTC,0.0777987675229662,600,3558207059.5916705,0.9980472678044606,3551258834.1080103,54
2023-12-16 00:00:00.000 UTC,0.010332843179046997,502,633346192.2198204,0.9929013580516481,628850294.3718998,37
2023-12-17 00:00:00.000 UTC,0.10524651971204743,492,1186156235.4943562,0.9955114858053765,1180832156.3942986,43
2023-12-18 00:00:00.000 UTC,0.005687563809066278,695,1125928340.5768135,0.9941389130010808,1119329176.618144,59
2023-12-19 00:00:00.000 UTC,0.007847373789256866,612,886430152.1449648,0.9947340717282157,881762274.5458226,50
2023-12-20 00:00:00.000 UTC,0.007187924139366326,641,787913185.3000215,0.9931501828458741,782516124.0473914,48
2023-12-21 00:00:00.000 UTC,0.005651842673423372,699,1153267544.703545,0.9936435339213728,1145936838.6760554,65
2023-12-22 00:00:00.000 UTC,0.0033585988666098776,839,1663960420.3931067,0.9928416305972833,1652049177.032433,51
2023-12-23 00:00:00.000 UTC,0.004601534497453094,823,1348059014.3756595,0.9932794531415782,1338999320.60163,41
2023-12-24 00:00:00.000 UTC,0.0015878563994584738,1007,4007327849.498487,0.9946132795826372,3985741494.752527,57
2023-12-25 00:00:00.000 UTC,0.0031461704376448954,833,1673924719.9552689,0.9940121861993756,1663901570.4159143,52
2023-12-26 00:00:00.000 UTC,0.0012555617459910713,1151,3561224168.4591804,0.9948683297985274,3542949140.513134,62
2023-12-27 00:00:00.000 UTC,0.0017687510107449313,1087,6099328893.943931,0.9982526537773491,6088671254.640392,67
2023-12-28 00:00:00.000 UTC,0.001374740281594527,1208,4059999324.759002,0.9949745913762971,4039596169.14013,75
2023-12-29 00:00:00.000 UTC,0.0017934702217328898,1023,2134190538.983501,0.9930369171531255,2119329993.449543,80
2023-12-30 00:00:00.000 UTC,0.0030935863264102215,801,1601854241.4183435,0.994646001141798,1593277915.6387837,56
2023-12-31 00:00:00.000 UTC,0.0036190539297479896,786,1555058309.717648,0.994082398616638,1545856094.5128543,53
2024-01-01 00:00:00.000 UTC,0.005310481519980633,833,923630044.2554083,0.9913280701439883,915620389.2987204,49
2024-01-02 00:00:00.000 UTC,0.0040242773426248015,1013,1466045717.400298,0.9919203542325516,1454200587.324819,68
2024-01-03 00:00:00.000 UTC,0.002765322211981651,960,2433423492.1875057,0.9944854947030726,2420004365.45017,69
